what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.xtext,2.7.3.v201411190455,"org.eclipse.xtext",1422666271140
started,bundle,org.eclipse.xtext.builder,2.7.3.v201411190455,"org.eclipse.xtext.builder",1422666271196
started,bundle,org.eclipse.xtext.common.types,2.7.3.v201411190455,"org.eclipse.xtext.common.types",1422666271197
started,bundle,org.eclipse.xtext.common.types.shared,2.7.3.v201411190455,"org.eclipse.xtext.common.types.shared",1422666271303
started,bundle,org.eclipse.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui",1422666271365
started,bundle,org.eclipse.xtext.ui.shared,2.7.3.v201411190455,"org.eclipse.xtext.ui.shared",1422666271365
os,sysinfo,,,"win32",1422666271371
arch,sysinfo,,,"x86_64",1422666271371
ws,sysinfo,,,"win32",1422666271371
locale,sysinfo,,,"en_US",1422666271371
processors,sysinfo,,,"4",1422666271371
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1422666271371
java.runtime.version,sysinfo,,,"1.8.0_25-b18",1422666271371
java.specification.name,sysinfo,,,"Java Platform API Specification",1422666271371
java.specification.vendor,sysinfo,,,"Oracle Corporation",1422666271371
java.specification.version,sysinfo,,,"1.8",1422666271371
java.vendor,sysinfo,,,"Oracle Corporation",1422666271371
java.version,sysinfo,,,"1.8.0_25",1422666271371
java.vm.info,sysinfo,,,"mixed mode",1422666271371
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1422666271371
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1422666271371
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1422666271371
java.vm.specification.version,sysinfo,,,"1.8",1422666271371
java.vm.vendor,sysinfo,,,"Oracle Corporation",1422666271371
java.vm.version,sysinfo,,,"25.25-b02",1422666271371
started,bundle,org.eclipse.platform.discovery.compatibility,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.compatibility",1422666271980
started,bundle,org.eclipse.platform.discovery.core,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.core",1422666272099
started,bundle,org.eclipse.platform.discovery.ui,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.ui",1422666272211
started,bundle,org.eclipse.platform.discovery.destprefs,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.destprefs",1422666272301
started,bundle,org.eclipse.platform.discovery.integration,0.11.0.v20140117-1516,"org.eclipse.platform.discovery.integration",1422666272309
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666286056
started,bundle,org.eclipse.cdt.debug.core,7.4.0.201402142303,"org.eclipse.cdt.debug.core",1422666288328
started,bundle,org.eclipse.cdt.debug.ui,7.3.0.201402142303,"org.eclipse.cdt.debug.ui",1422666288413
started,bundle,org.eclipse.fx.ide.ui.mobile.sim.launch,1.1.0.201411050807,"org.eclipse.fx.ide.ui.mobile.sim.launch",1422666288414
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666295024
started,bundle,org.eclipse.ui.navigator,3.5.400.v20140210-1835,"org.eclipse.ui.navigator",1422666295066
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.views.showView",1422666295091
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666297427
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666298094
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666298240
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666299621
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666306630
started,bundle,org.eclipse.jdt.junit,3.7.300.v20140418-0836,"org.eclipse.jdt.junit",1422666308256
started,bundle,org.eclipse.pde.api.tools,1.0.600.v20140520-1809,"org.eclipse.pde.api.tools",1422666308356
started,bundle,org.eclipse.pde.api.tools.ui,1.0.501.v20140808-0849,"org.eclipse.pde.api.tools.ui",1422666308359
activated,view,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.PackageExplorer",1422666315309
started,bundle,org.eclipse.compare,3.5.500.v20131106-1552,"org.eclipse.compare",1422666318500
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666320532
started,bundle,org.eclipse.ui.externaltools,3.2.300.v20140327-1949,"org.eclipse.ui.externaltools",1422666327286
started,bundle,org.eclipse.core.externaltools,1.0.300.v20140219-0051,"org.eclipse.core.externaltools",1422666327356
started,bundle,org.eclipse.xtext.xbase.ui,2.7.3.v201411190455,"org.eclipse.xtext.xbase.ui",1422666328560
started,bundle,org.eclipse.xtext.xbase,2.7.3.v201411190455,"org.eclipse.xtext.xbase",1422666328669
started,bundle,org.eclipse.emf.common.ui,2.9.0.v20140901-1055,"org.eclipse.emf.common.ui",1422666329710
started,bundle,org.eclipse.emf.edit.ui,2.10.1.v20140901-1055,"org.eclipse.emf.edit.ui",1422666329712
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jface"".",1422666332392
error,log,,,"java.lang.ClassCastException: org.eclipse.jdt.internal.core.JavaProject cannot be cast to org.eclipse.jdt.debug.core.IJavaBreakpoint",1422666356859
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666357056
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.properties",1422666357098
started,bundle,org.eclipse.linuxtools.profiling.launch,2.2.0.201402102340,"org.eclipse.linuxtools.profiling.launch",1422666364487
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666365408
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666402405
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.properties",1422666402445
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666405070
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1422666417881
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.refresh",1422666436023
executed,command,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui.commands.DebugLast",1422666443168
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666443377
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666446632
activated,view,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.PackageExplorer",1422666449781
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666454501
started,bundle,org.eclipse.fx.ide.jdt.ui,1.1.0.201411050807,"org.eclipse.fx.ide.jdt.ui",1422666460800
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.500.v201402131232,"org.eclipse.wst.jsdt.manipulation",1422666461179
started,bundle,org.eclipse.wst.jsdt.core,1.3.100.v201404111521,"org.eclipse.wst.jsdt.core",1422666461503
started,bundle,org.eclipse.wst.jsdt.ui,1.1.500.v201402182334,"org.eclipse.wst.jsdt.ui",1422666461743
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666462440
executed,command,org.eclipse.ltk.ui.refactoring,3.7.100.v20140324-1358,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1422666462518
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422666462521
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20131115-1210,"org.eclipse.equinox.p2.garbagecollector",1422666462639
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666465896
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666474136
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.properties",1422666474175
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666476695
executed,command,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui.commands.DebugLast",1422666478467
started,bundle,org.eclipse.xtend.ide,2.7.3.v201411190455,"org.eclipse.xtend.ide",1422666479378
started,bundle,org.eclipse.xtend.core,2.7.3.v201411190455,"org.eclipse.xtend.core",1422666479546
started,bundle,org.eclipse.xtext.ui.codetemplates.ui,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates.ui",1422666481076
started,bundle,org.eclipse.xtext.ui.codetemplates,2.7.3.v201411190455,"org.eclipse.xtext.ui.codetemplates",1422666482018
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201402142303,"org.eclipse.cdt.debug.mi.ui",1422666483461
started,bundle,org.eclipse.cdt.debug.mi.core,7.3.0.201402142303,"org.eclipse.cdt.debug.mi.core",1422666483565
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666486639
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666512344
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666512496
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666526522
activated,view,org.eclipse.mylyn.tasks.ui,3.9.2.v20140211-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1422666528304
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666528504
activated,view,org.eclipse.ui.views,3.7.0.v20140408-0703,"org.eclipse.ui.views.ContentOutline",1422666529635
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666529802
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666534905
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666538414
opened,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666546781
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666546987
opened,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666593984
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666594150
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666597766
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.findReplace",1422666597800
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666615839
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1422666617101
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666617594
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.findReplace",1422666617631
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666634345
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666634549
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666635556
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666710694
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666710736
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1422666711521
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666712205
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1422666712472
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666725111
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666725150
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1422666727765
error,log,,,"The 'org.eclipse.mylyn.java.ui.javaAllCompletionProposalComputer' proposal computer from the 'org.eclipse.mylyn.java.ui' plug-in did not complete normally. Unable to instantiate the extension.",1422666727780
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666727828
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666729397
error,log,,,"The 'org.eclipse.mylyn.java.ui.javaAllCompletionProposalComputer' proposal computer from the 'org.eclipse.mylyn.java.ui' plug-in did not complete normally. Unable to instantiate the extension.",1422666731915
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666731939
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666742131
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666747597
started,bundle,org.eclipse.tm.terminal,3.2.100.201308011444,"org.eclipse.tm.terminal",1422666771047
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1422666771113
started,bundle,org.eclipse.e4.tools.css.editor,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor",1422666771443
started,bundle,org.eclipse.wst.sse.core,1.1.900.v201401101615,"org.eclipse.wst.sse.core",1422666772027
started,bundle,org.eclipse.e4.tools.css.editor.ui,0.12.0.v20140221-1650,"org.eclipse.e4.tools.css.editor.ui",1422666772099
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.import",1422666776794
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666776814
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422666795829
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666807386
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666807506
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1422666824845
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1422666826290
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422666841191
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666843719
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666861839
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422666867390
executed,command,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui.commands.DebugLast",1422666869317
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666870715
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666879659
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422666879744
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666933580
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422666940204
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422666940306
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422667004480
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668020001
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668020648
executed,command,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui.commands.DebugLast",1422668024882
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668026363
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668033948
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668034019
started,bundle,org.eclipse.xtext.xtext.ui,2.7.3.v201411190455,"org.eclipse.xtext.xtext.ui",1422668059930
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668061068
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668072367
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668074410
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668079476
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668087844
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668087988
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668089700
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668092237
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668109040
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668116110
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668116203
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668125899
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668132617
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668132740
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1422668146413
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1422668147503
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.copy",1422668149924
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1422668150994
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1422668151339
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.paste",1422668151697
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422668164571
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422668164769
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422668164938
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422668165103
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422668165281
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.delete",1422668165466
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668171732
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668185963
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668185998
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668187297
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668212795
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422668227756
executed,command,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui.commands.DebugLast",1422668229064
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668230203
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668238328
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668238432
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668589408
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422668598320
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668602430
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668603616
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.edit.findReplace",1422668603650
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668606198
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668606241
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668609267
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668609395
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668612701
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668612805
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668613417
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668616311
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668616342
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422668623891
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668626448
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668626553
executed,command,org.eclipse.ui,3.106.0.v20140519-0906,"org.eclipse.ui.file.save",1422668631013
deactivated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668636490
activated,workbench,org.eclipse.ui.workbench,3.106.0.v20140530-0732,"",1422668639835
activated,view,org.eclipse.ui.console,3.5.300.v20140424-1437,"org.eclipse.ui.console.ConsoleView",1422668639911
activated,editor,org.eclipse.jdt.ui,3.10.0.v20140604-1403,"org.eclipse.jdt.ui.CompilationUnitEditor",1422668642065
executed,command,org.eclipse.debug.ui,3.10.0.v20140604-1637,"org.eclipse.debug.ui.commands.DebugLast",1422668643371
